,0
3351,0.46990721375612776
3361,0.6762054105654007
3381,0.33010430506498484
3407,0.7147341736166793
3410,0.5229004468177261
3468,0.11175144221665254
3496,0.03592573830187387
3533,0.5026453443832248
3575,0.6656195610915785
3605,0.679161425107701
3622,-0.040740407951500864
3639,0.7039028815323789
3688,-0.2078976606779681
3693,0.16361100037616857
3699,0.523323483778009
3715,0.6651001350633075
3720,0.702130694328367
3722,0.5337311458111414
3747,0.4745982167046913
3778,0.5987010592136881
3783,0.7045546694682404
3791,0.18190513148323664
3806,-0.03673411382682483
3811,0.7207192990081794
3819,0.1677384957602269
3824,0.5594833195712938
3826,-0.08543064384506223
3838,0.70332829580729
3870,0.5971258812753758
3891,0.16318915064357223
3907,0.6356259649260068
3928,0.6261945223151563
3973,0.7133289031095335
3976,0.26276464808598404
3991,0.16186832060339224
4002,0.45990901637087267
4003,0.6171047261053879
4014,-0.1821154437951961
4021,0.025841221155851128
4051,0.534682613966709
4066,0.5129722342910564
4068,0.6473363562131784
4069,0.6549141700025174
4087,0.11250906219057086
4089,0.5634350027776672
4111,-0.022861798277902013
4154,0.42016459157274394
4195,0.6853622038027147
4209,0.028435772044207695
4236,-0.023857353533866987
4244,0.7006623819396512
4249,0.6607272100066013
4256,0.5141764701131518
4272,0.4746857782842699
4273,0.23957387805201177
4274,0.13824263778329848
4283,-0.040881869209444144
4302,0.7069770972878724
4336,-0.17000846902949449
4399,0.5344234199510234
4414,0.674994186958879
4423,0.03999564079457231
4425,0.7098618600284587
4426,0.06063839720677104
4429,-0.011689708366736473
4438,-0.09305991839486664
4487,0.5960513381873876
4492,0.65896734603267
4506,0.717891522871441
4546,0.49345337308551046
4561,0.24112851730177712
4574,-0.026240987369355304
4618,0.17569861706543877
4622,0.5906426551970487
4639,0.20163032204999115
4654,-0.014008874252162875
4676,0.16778570790482283
4677,0.5270887183271884
4684,-0.05032522597547373
4691,0.4229862515387764
4706,0.7171837107584184
4715,0.31754625056608343
4740,0.10325574459234048
4828,0.027065749532657696
4838,0.28172652936328735
4852,0.013032365434561587
4877,0.5899079850181544
4922,-0.17575322087146367
4925,0.6594347100531894
4949,0.5079053449612977
4956,0.11245798120198969
4959,0.6494042135444104
5029,0.32497679392006146
5042,0.3230679100677422
5084,0.0023676936875319777
5085,0.6978149090637104
5097,0.12831859471811555
5120,0.6894571914664122
5213,0.17572859707786406
5230,0.5621788138914573
5273,0.58479377684564
5275,0.11008017621589002
5293,-0.16500469296898432
5294,0.6302925482682629
5304,0.5853836309527067
5309,0.5782003210179378
5310,0.19989117026651695
5324,0.5249618611899218
5325,0.17535570827291383
5334,0.6750510024028102
5360,0.6656881895961435
5365,-0.07698656785898507
5369,0.09619811328346296
5395,0.16623872823198538
5402,0.6655433316715902
5408,0.677041818472153
5430,0.6930950792788331
5451,0.2420210749693353
5472,0.18633106542997377
5486,0.19051990524595472
5504,0.5179211032778632
5566,-0.16187608886452423
5582,0.03123459380461228
5613,-0.04300340933164855
5614,0.1625108356818056
5615,0.22001335931526758
5631,0.5720978657901655
5662,-0.05232815150973223
5673,0.6444828309652708
5714,0.6550399068130133
5720,0.12107807982294563
5735,0.5308355216061691
5738,0.5680395296513056
5739,0.32472566173299144
5754,0.13976849603863892
5809,0.4848676575639133
5873,0.48487038096291524
5889,0.04609338017254883
5892,0.15727829763375253
5895,0.5050749279883328
5944,0.26059643647487385
5959,0.5732793764762673
5963,-0.17846516452835393
5967,0.6490552971664493
5986,0.5625553133618828
6006,0.6734316344605198
6015,0.34981982041814513
6041,0.6673733983989063
6050,0.5369458020110649
6053,-0.15782086645840368
6074,0.19180627246533313
6089,0.29598311310195907
6093,0.11345192629536478
6111,0.2065637586181749
6156,0.7123582232384432
6157,0.2999282591516037
6217,0.6747385474881894
6251,0.13954812370925834
6270,0.34476614258055704
6304,0.16595293496603605
6313,0.3645893597101975
6323,0.10071705128595795
6330,0.7110542695136425
6331,0.5492911637551728
6333,0.6523024494982923
6356,-0.1891936092573917
6378,0.707184742921068
6386,0.09760510024461158
6388,0.6882322380096458
6421,0.21746929631550577
6437,0.7051890122480514
6456,0.5640085514695656
6459,0.5669288623569974
6482,0.693257798189805
6501,0.6556054022155666
6508,0.6970680556006887
6521,0.6312095475698988
6527,-0.0471939784174992
6530,0.7103458406295123
6547,0.6959345119253078
6566,0.6429859644188808
6589,0.3174622617640754
6648,0.5651775981908358
6653,0.5741059127176232
6669,0.5067133158044245
6710,-0.09466447753592454
6715,0.10978538471957972
6729,0.19214202114869688
6755,0.6190746257209849
6761,0.15759543272286683
6798,0.5654449459044097
6815,0.680091242426563
6819,0.044763521495038386
6826,-0.03163739674517335
6898,0.6673463845824255
6907,0.030022348494243095
6921,0.19996940754039724
6960,0.7070628784092473
7005,0.5908809699780649
7006,0.3753649277016948
7009,0.06118190235731401
7032,-0.11282559849002374
7043,0.19755340119563572
7095,-0.059582182113519344
7116,0.5337696273094646
7216,0.6277398711756493
7227,0.06807943681684861
7228,0.6127521884531553
7240,-0.05572204572405762
7304,0.33970927558905434
7311,0.5386674672370156
7316,0.6185876301901039
7331,0.167271327550675
7342,0.14842948239069773
7360,0.7113469223233726
7365,0.6962275266607671
7373,0.7023674727748257
7374,0.07533841021370524
7376,0.1032111346193402
7389,-0.04294379828192697
7400,0.48000422652115393
7401,0.5700717387520655
7404,0.5864486187031276
7412,0.5955625852806389
7417,-0.04367450766656389
7424,-0.1523616382242124
7460,0.5717914154627972
7474,0.5629543028451305
7508,0.7149346193526129
7515,0.5666315889090202
7522,0.06050951654264379
7525,0.7124156757702551
7533,0.6860768630567786
7562,0.35427371209224745
7575,0.5634918563684718
7585,0.22056384343341326
7609,-0.034608504246983904
7624,-0.0025682070417759714
7667,0.6559845268608026
7673,0.2506016896709058
7675,0.5147310501137496
7700,0.664909408635734
7728,0.3328205803373909
7744,0.20723049200554763
7756,0.7004574879785739
7762,0.07944496198959249
7792,-0.07800728529319738
7813,0.5652332507158303
7864,0.11638958624365416
7867,0.06532727828644812
7887,-0.005418772850090443
7898,0.4007330433197913
7955,0.7274686294390061
7957,0.581092829252907
8027,0.02125635236273054
8043,0.5708138834433062
8054,0.5507803531184756
8095,0.3155304869947072
8096,0.18793065699199077
8128,0.4918872541568765
8138,0.31297929898790133
8140,0.6992552729564452
8150,0.11049617683468102
8172,0.3817549136793748
8173,0.6496499113482712
8190,0.17411873122973673
8192,0.2889531567805468
8230,0.6691176015461033
8251,0.6758650378210658
8260,0.690390771185822
8269,0.6761464602903552
8281,0.13687620338384845
8350,-0.19511760356924412
8390,-0.04397610564532735
8392,0.5995946926729007
8414,0.12037985795918536
8425,0.0060199134376896545
8497,0.28837528953432373
8538,0.706136370266144
8565,0.185961616518756
8570,0.6877831380105681
8571,0.5189187681306348
8658,0.7058412020783207
8711,0.7027580609456469
8736,0.6981867909613372
8743,0.6815952034528622
8764,0.32525131203380747
8780,0.4876822302134838
8795,0.6936661129673487
8801,0.7088256400634934
8815,0.6150375456977334
8827,0.5181605382926294
8841,0.2408170106136623
8843,0.17776757911782548
8860,0.1700002152568548
8875,0.13551360369058807
8883,0.640178557618876
8905,0.2260096256656387
8912,0.7084396334156852
8920,0.010350753440716445
8939,0.6791293806795762
8943,0.48501193937013526
8959,-0.017020570017504153
8967,0.6911833705343624
8968,0.0547786699006466
8972,0.6652997673843515
8973,0.7037208697141997
8979,0.5840809535030832
8996,0.639963065944995
9011,0.4691331663076109
9024,0.1979384156880246
9032,0.6778271904448583
9043,0.12743665767550086
9058,0.16531873084688192
9061,0.6790255441961858
9090,0.14098880647979192
9113,0.5838295014949353
9116,0.2126468493820192
9126,0.14485415760284287
9184,0.7057758749903853
9196,0.6048462293781081
9197,0.7035924362455017
9240,0.6924938424194478
9241,0.555385859785201
9247,0.6880422369529825
9273,0.6471333047102653
9294,0.6441939553631596
9304,-0.406798124490089
9309,0.3099948431039486
9316,0.5567437029925776
9332,0.3049989227299732
9397,0.6434946608438717
9436,-0.035719371103523995
9437,0.48237401353542236
9469,0.6371391027468254
9501,0.6161481768272499
9512,-0.0683416597782744
9541,0.5070705984751772
9542,0.3276511512003754
9546,0.3445928324900067
9583,0.1778615545803009
9618,0.7088595792719953
9657,0.6339091583337934
9693,0.7093740732777121
9698,0.1907315331098013
9702,-0.07591547650652603
9703,0.6667909311364161
9706,0.5486446866177337
9723,0.1654398095784742
9726,-0.016066272606357315
9772,0.6793517887422413
9802,0.5679756397518154
9814,0.047612464286637776
9817,0.6544899338172558
9856,0.6627578679534155
9859,0.15397644082414105
9868,0.1602155684914325
9872,0.6664385941661516
9904,0.15986075359851076
9909,0.7073354493268509
9922,0.548327991421225
9938,0.05297024481541563
9939,0.6882254739659758
9948,0.5230575877951198
9982,0.5591128877039165
10001,0.16414185287218253
10027,0.5275285884569008
10055,0.1384377372557948
10059,0.6980987838445465
10069,0.678527736429379
10072,0.3708035845095006
10079,0.3797153617024928
10082,0.6979113067541899
10100,0.5625783414601404
10103,0.17679233322539092
10104,0.7142062826203577
10109,0.692857932135414
10118,0.5394758268210607
10121,0.2633556533352348
10151,0.03291441197675036
10179,0.5500313229676023
10241,-0.045520792483189694
10266,0.1288961392912268
10304,0.6995275415755473
10314,-0.1279988266261929
10321,0.011596967158550851
10345,0.4779699536547403
10365,0.5436723465915372
10397,-0.40612930700395955
10405,0.5830290944470461
10443,0.10356043566035308
10448,0.5431792280867769
10462,0.5647226719091285
10492,0.4246855253582329
10496,0.6614464398936439
10517,0.17407584091393674
10524,0.619062345360666
10536,0.6991981963737179
10543,0.5583743436434401
10582,0.4629113159435994
10584,0.6886712826743382
10612,-0.10498455437338132
10704,0.0507880412394537
10720,0.6429859644188808
10737,0.6579003845836431
10745,-0.2886574593673697
10794,0.1557889406568373
10802,-0.006550833265986035
10811,0.5102238478818433
10834,0.24053954268130157
10846,-0.01810515081633244
10861,0.2531521458844736
10865,0.09740602451502306
10871,0.6819061345951719
10877,0.529222725232971
10890,-0.05422501231265337
10894,0.5361324200872243
10896,0.05008816533661863
10912,0.5731155922016407
10930,-0.05174470065659477
10944,-0.06929013738476214
10981,0.6956715211720655
10996,0.5412283603495193
11046,0.6456867274354222
11059,-0.007347081732217989
11063,0.5932318645524399
11099,0.6979113067541899
11102,0.10383351724336995
11130,0.23803470952284767
11151,-0.01230965718041929
11165,-0.07227693792808783
11174,0.6636617561865903
11183,0.2752191867232331
11190,0.17746226503253332
11236,0.3477013379711661
11242,0.046245329881456174
11247,0.6508246160136579
11254,0.20829769058268782
11266,0.6036736451135502
11267,0.5332713528636676
11278,0.7012085695922198
11310,0.5608018601813053
11333,0.0006410426084249987
11346,0.5517058811912946
11355,0.1699859075291815
11358,0.6936257784851204
11362,0.566667403477468
11368,0.5142953854494815
11375,0.5982618933729434
11387,0.6274399332049552
11423,0.057890927002741004
11451,0.6844896153715969
11472,0.1704347505800994
11493,0.6687793547657275
11498,0.5426801967851399
11501,0.07752601262792112
11507,0.559247164859796
11533,0.2169336633563518
11552,0.6876519851847733
11557,0.562115977734802
11569,0.1885202141398652
11597,-0.06874218669877845
11599,0.2871448852750591
11640,0.4970605307755911
11664,0.1593042187808428
11665,0.29636870848321034
11669,0.165261758246423
11703,0.5213884876454908
11706,0.680523887324979
11718,0.7128641856930783
11726,0.41022870007545326
11734,0.6609755465979646
11770,0.5351540653187077
11776,0.23086254591830124
11806,0.49502213374181464
11840,-0.006694082530949842
11842,0.6885048619486183
11971,0.16289951077997383
11975,0.700973089091923
11980,0.561767194991972
12010,-0.20133107619643856
12034,0.2239599645369216
12060,0.6412718101038678
12075,0.6804505239266586
12097,0.1388348199531092
12098,0.549038668435903
12118,0.5353803858988732
12119,0.6631285018236929
12126,-0.11967735969113776
12137,0.5515301131460344
12192,0.39791545245329824
12279,0.6846145173557107
12303,0.6874797048215057
12309,-0.07393177708379522
12379,0.03945855321982867
12394,0.5219339641438986
12403,-0.04292003957108914
12405,0.576985240078355
12454,0.17761601894936313
12497,0.14242046617223308
12507,0.691746272224598
12515,0.18833732234071643
12553,-0.007923675046364473
12566,0.051377479793743214
12581,0.30645767799874174
12598,-0.025324409998512973
12602,0.0072123787589948056
12605,0.058306563228738846
12639,-0.12387853246862982
12663,0.012414155721105605
12678,0.707912988613328
12687,0.017962482195899746
12688,-0.08231644860201123
12749,0.28681929420616
12771,0.05394688662471761
12801,0.10550476595634896
12809,0.48069948247065813
12828,0.5993125175411493
12850,0.16616568503829388
12888,0.5584568971412746
12900,0.6377434546655917
12912,0.15142466288504797
12921,0.3185103248644285
12933,0.522073050523766
12963,0.6663578259909134
13008,0.04855538968374651
13010,0.5768550115433658
13013,0.6949127662180906
13016,0.536449341603523
13018,0.4182844630240387
13020,0.5402227793733627
13042,0.2041656157817924
13047,0.5720666571384189
13055,-0.057606117011014896
13088,0.534228373311244
13101,0.7080339894651774
13128,0.6908963721768939
13199,0.0510496068961373
13201,0.14919160623380484
13226,0.5283977386545119
13230,0.6676415194995315
13246,-0.08208289408369765
13261,0.701862650914429
13262,0.3027476345450892
13350,0.34648138636099834
13357,0.6840233818545302
13380,0.5117958400436715
13388,0.5912452359248336
13397,0.6544320024180849
13410,0.6431775348067579
13420,0.44223880266557297
13455,0.5663371902528153
13456,0.199488591869643
13467,0.5669435592188328
13491,0.5346170580964285
13494,0.6967378309713546
13508,0.09375628028430741
13514,0.17320236950145895
13523,0.6238571791259692
13530,-0.40858370224490115
13567,-0.14686923036925295
13572,-0.02900898816272703
13591,0.535488517368302
13612,0.5458705280561242
13655,0.2696000527051613
13696,0.5873510116938785
13703,0.6887747549168509
13729,0.06265767528053874
13730,0.5752175621183984
13797,0.6609845509783764
13825,0.7112608553581525
13853,0.681896544265245
13855,-0.30791167487449134
13864,0.68580809372774
13869,0.696221011175811
13875,0.15261107072810257
13887,0.13662240655809338
13898,0.7072974404434659
13908,0.5261965180272161
13940,0.3806361693688526
13947,0.7071342280997566
13952,0.2564013121546351
13977,0.5217263835058992
13984,0.5192488394122905
13991,0.6442304007931079
14002,0.6307133082594131
14032,0.7006634400011438
14083,0.2103272545676194
14110,0.5936403560058455
14114,0.15264598892862877
14115,-0.04698069209598226
14175,0.5493467620934119
14179,0.1731348087740779
14185,0.6967378309713546
14299,0.2525078636743027
14347,-0.036033370580235057
14376,0.17981768368490178
14391,0.5229778354416811
14472,-0.018270305946238054
14523,0.7014520700159972
14537,0.48980930752694885
14592,0.5477413361003308
14647,0.7041454607423744
14677,0.708405625413008
14681,0.5957569490491106
14686,0.5377141468895815
14717,0.5636568030700198
14721,0.30865626265692025
14777,0.14379713684615753
14807,0.6669533344310007
14814,0.0654129416813253
14818,-0.08477492955834355
14824,0.18035596448020536
14827,-0.07241713565429386
14833,-0.1583333562819162
14871,0.48557408379064865
14890,0.4929468654704892
14893,0.5581143664087682
14916,-0.06327514013706738
14926,0.5813217713566723
14929,0.20917836720661678
14937,-0.4030836059110996
14938,0.6961750785066664
14962,0.08834096064044188
14970,0.5951324411654396
14977,-0.06444779289583608
14999,0.13981978431034398
15008,0.5652418099845351
15012,0.6365319610819503
15015,0.709263886405779
15033,0.19840032891455295
15054,0.17231944530821638
15070,0.4996534478639732
15075,0.15175469426495092
15078,0.6930522592076883
15080,0.5223111269692445
15081,0.6305546248958872
15085,0.14598481982743977
15126,0.4851307025977122
15127,-0.04116109441289084
15164,-0.005153861847826141
15184,0.6962371234725098
15206,-0.08426423844466073
15233,0.5464899737557473
15235,0.593313075806793
15257,0.7059926052242895
15269,-0.41459570268672263
15292,0.6918573151763426
15327,0.4916536777409892
15337,0.6259850916472461
15362,0.643612669512962
15373,0.16885934990906923
15380,0.6867897175866433
15453,0.21607586310114923
15458,0.678220548909057
15499,0.6908926331814617
15501,-0.06389912329968915
15511,0.24941159736599164
15512,0.49381542683501817
15523,0.6608142022423928
15524,0.5379541359390617
15532,0.07437353322769322
15543,0.18031470987599812
15593,0.6682117582637868
15597,0.39540862343311406
15600,0.16918268824732455
15609,0.5887211619285195
15614,0.6970658001979068
15626,0.4543648056573527
15664,0.0749157445106546
15692,0.6425485998839329
15738,0.5436251592037437
15767,0.12628599925013284
15787,0.6944388811721909
15790,0.11833834229032528
15796,-0.08887031527497904
15800,0.19642747920473586
15802,0.27081035232297285
15827,0.5809235933678064
15865,0.6082382248432353
15888,0.46569895487798624
15889,0.16548881788428585
15891,-0.05610531807026999
15906,0.6667895368678731
15991,0.5834654282801942
16004,0.09963982929292257
16017,0.1332445728149311
16018,-0.04091077499125545
16025,-0.06858945375626464
16046,0.6891154881650108
16070,0.6984961965523687
16081,0.5864783896855716
16114,0.13657803390676904
16123,0.5684163784548016
16167,-0.07114559966928956
16185,0.5835800288733983
16200,0.1509764403704756
16203,0.7046800595148127
16339,0.36558652148110116
16342,0.19611452735476012
16361,0.02499839329635881
16393,0.563983189565913
16396,0.4560184692041855
16404,0.6889575756681998
16412,0.15657886965301926
16439,0.5281326689579614
16476,0.16313746878311486
16507,0.43092765047539605
16513,0.1480557898324427
16547,0.13335828900809937
16580,-0.07609757677009787
16640,0.17989244959124762
16645,0.6617974569098057
16655,0.5637919160130179
16656,-0.44065053542498744
16667,0.7098863082807281
16668,0.5907299558914165
16672,0.5580202944268835
16677,0.08607874752001148
16684,0.4319110013115821
16723,-0.06053225706043509
16738,0.05047177921545604
16745,0.5919368985907925
16764,-0.1537361447515662
16809,0.6786786467709409
16813,0.6904441271991375
16820,0.047162840580099855
16864,-0.24815680414617358
16870,0.6282325571394548
16890,0.16484293754323637
16905,-0.03098780991146817
16932,0.694804894610543
16948,-0.012730958471214351
16958,-0.022780780139157703
16979,0.5531890184838612
17014,0.6608966286218158
17036,0.6477895008206552
17056,0.5537488968413217
17089,0.6046038613347462
17097,0.5700835834152587
17165,0.6294278044829836
17209,0.060060360418382995
17213,0.6320664251874288
17273,0.6352710323513799
17308,0.13447890666461476
17355,0.646295645334588
17395,0.6149240119807079
17434,0.4986570362470146
17468,0.1615743201543498
17471,0.2876097267527692
17473,0.20073285730312812
17475,0.5714778178999294
17502,0.5007065613798665
17529,0.17800259832582158
17540,0.5241274223457656
17544,0.4226728944288572
17582,0.6559055704916757
17651,0.16054435882587237
17664,0.5493041573402951
17681,0.663829896825585
17690,0.7169707625423982
17695,0.688063612717838
17706,0.6124024394273586
17707,0.11586154610368195
17737,0.16430584171852916
17758,0.7087108457645088
17773,-0.4060096716582126
17777,0.5572462632168391
17779,0.13060474834714494
17812,0.5672304197350997
17814,0.06025254734052489
17845,0.7077191505327146
17920,0.6313336380692685
17952,0.6215549716129397
17958,0.3166630836205847
17969,0.5422942288667695
17970,0.44568110915434933
17976,0.5359776310766491
17995,-0.055590809780333636
17999,0.6974335842282718
18034,0.5495924821698066
18049,0.5597214844403232
18083,0.5818280899384939
18089,0.48125936448310724
18099,0.49980933135000194
18111,0.133203956387721
18127,0.588665479841894
18140,0.6489663506579986
18148,0.29124198780995497
18154,0.4774975734327722
18157,0.5275057665093691
18166,-0.06412741677563362
18171,0.4732902301226918
18178,0.6116158476613132
18208,0.6108398976875409
18212,0.6736467670287943
18215,-0.042450217509559574
18244,0.6880092745971166
18247,0.6332928415764648
18266,-0.4687617047859244
18278,0.5546626266376407
18292,0.21383718655397038
18304,0.1547925696109961
18325,0.5051279816881811
18327,0.520292439784933
18351,0.10349835247025493
18385,0.6423238829768738
18404,0.681523445873183
18409,0.08873690434661594
18415,0.1804413084140675
18417,0.641526046187239
18422,0.6754848399229658
18480,0.6984790452262487
18515,0.5636830988953687
18524,0.6640107774698921
18544,0.05604824448467551
18567,0.6276429300326195
18570,0.548120026231801
18612,0.5135735152377695
18620,0.7009135802944593
18624,0.5829555898289949
18625,0.6916332796169418
18626,0.5001945494477368
18628,0.31386374713505544
18656,0.22114317229384578
18658,0.5591916979049804
18672,0.6983646850944248
18708,0.5359776310766491
18720,0.48825618848242336
18725,0.6866868131997264
18750,0.14601814566463142
18755,0.13428403731802488
18790,-0.18492151387083489
18794,0.6082315821982255
18808,0.1430365437353345
18829,-0.12667538512874613
18831,0.6842662631834215
18850,0.6985191568982938
18858,0.6554756601617763
18859,0.6953427896808071
18884,0.06043308188012657
18895,0.023924586793618915
18904,0.7071035557716662
18937,0.048325864975763036
18993,0.7015636668330787
19026,0.5336223979390424
19067,0.27522173914612513
19087,0.7090448751906991
19107,0.13298384541286035
19140,0.7093397008797515
19164,0.5466350659245807
19176,0.6145663226333735
19195,0.6918460289156929
19208,0.6346005575378263
19215,0.1357705980218232
19220,0.4644139542292547
19242,0.5376141986190289
19248,0.5775854822577015
19250,0.2409393003345061
19263,0.09947496073444385
19279,-0.15394339247649647
19291,0.6952514332499408
19298,0.31809522416563935
19303,0.5907299558914165
19373,-0.37696432914746686
19405,0.23814015671796313
19420,0.6860251884027576
19505,0.6887681210381404
19513,0.15799366075335472
19571,0.5292811038594825
19575,0.7039558729686043
19597,0.527032601136855
19602,0.6926618378264453
19607,0.6649800565905437
19609,0.00338911319478358
19646,0.6302651104232352
19690,0.41462646650807744
19713,0.18031611890874882
19715,0.5491418855718571
19726,0.4850842431105158
19751,0.6645810238431884
19785,0.6141817597637091
19788,0.5888751272463386
19791,0.5140998464525962
19793,0.7096100368055516
19794,0.7122369368074581
19817,0.42808040918937673
19818,0.16387155082722032
19829,0.04252469723996106
19911,-0.22577178827556466
19915,0.6720910267473686
19964,0.6822039643221081
19967,-0.30315042178241314
19991,0.4076755320646407
20047,0.10778234414937937
20050,0.3945148170661332
20051,0.1388178009753186
20063,0.28626520821465923
20075,0.6462329135583167
20080,0.16952431974405205
20102,0.6280175644873335
20110,0.1571668857907567
20117,0.5761650975556881
20125,-0.08032094673206483
20162,0.7154379706213424
20185,0.5422582442052623
20201,0.6820811155163782
20204,0.6527143252671747
20208,0.6754996476933341
20210,0.581722549763901
20228,0.5751596733490855
20241,-0.03430933931933941
20248,0.31421838013631315
20258,0.6066828990310067
20270,0.6967951355516104
20284,0.46961456058831336
20294,0.48766519586540125
20303,0.4933489513537948
20307,0.699900526644168
20321,0.6218160204665457
20358,-0.06038530731963052
20391,0.4241266202562227
20402,0.7011265621540302
20416,0.6502108805590046
20431,0.505044410013177
20434,0.5524621449500637
20435,0.55995083741138
20442,0.045141717228900424
20446,0.13200228883514556
20450,0.7169676458800649
20468,0.7137121810919004
20485,-0.038658132118599094
20513,0.6690215652548375
20522,0.7116727537389055
20527,0.6348619430017594
20540,0.6202535205795041
20542,0.5553311376147172
20554,0.709186142713231
20557,-0.03689478404049098
20607,-0.06668928038045584
20659,0.47848075668724815
20755,-0.38858667718157364
20766,0.7004282137828092
20786,0.4989408251770789
20807,0.12126816699620509
20833,0.6912334851298847
20837,0.031104303188887426
20844,0.09141750494599696
20861,0.15883104591766792
20895,0.26597096201998116
20912,0.7084341376294621
20923,0.7044199095342826
20976,0.6999581693736563
20992,0.6810479773671491
20996,-0.03805227785807236
20998,0.1603229959281142
21005,0.10803651608101428
21035,0.5429543361410036
21044,-0.04506901069915714
21047,0.6284803268172622
21063,0.49043936170400887
21066,-0.41438364395004995
21095,0.6096293514489171
21096,0.6835829684499221
