,cluster
31106,1
31116,1
31118,0
31200,1
31213,0
31247,1
31254,1
31280,1
31284,1
31298,1
31299,1
31329,1
31346,0
31352,1
31357,1
31372,1
31387,1
31438,0
31455,0
31456,0
31460,0
31461,0
31471,1
31481,0
31509,1
31529,-1
31532,1
31541,1
31546,1
31549,1
31587,3
31618,1
31637,1
31687,0
31722,0
31737,1
31738,1
31740,1
31772,1
31785,1
31793,1
31800,1
31804,2
31818,1
31826,1
31852,1
31901,1
31916,1
31917,0
31930,1
31942,0
31951,1
31952,1
31995,1
32008,1
32015,0
32023,1
32034,1
32038,1
32050,3
32057,0
32077,3
32088,1
32099,1
32121,0
32122,0
32132,1
32147,1
32148,1
32155,1
32175,1
32179,1
32182,1
32228,1
32235,1
32291,1
32304,0
32354,0
32372,1
32374,0
32483,0
32496,1
32517,1
32535,1
32544,0
32555,1
32588,1
32594,1
32664,1
32670,1
32702,1
32705,1
32710,1
32718,1
32719,1
32732,0
32757,1
32758,1
32766,1
32801,1
32804,1
32813,1
32844,1
32850,1
32851,1
32856,1
32875,1
32885,1
32889,1
32894,3
32898,1
32912,1
32920,1
32927,1
32931,1
32946,1
32971,1
33008,1
33033,0
33070,0
33147,1
33153,1
33178,1
33199,1
33203,1
33224,1
33234,1
33244,1
33259,1
33263,0
33265,0
33363,0
33374,1
33387,1
33409,1
33452,1
33465,1
33479,1
33481,1
33485,0
33499,1
33514,1
33547,-1
33552,0
33553,1
33556,1
33588,1
33633,1
33680,1
33695,3
33710,1
33718,1
33721,3
33758,1
33765,1
33779,1
33787,1
33796,1
33798,1
33919,1
33962,0
33975,1
33977,0
33979,1
33981,1
34037,1
34052,1
34054,1
34055,1
34058,1
34073,1
34093,1
34119,1
34223,1
34232,1
34300,1
34312,0
34325,1
34334,1
34338,0
34348,1
34365,1
34369,1
34385,1
34395,1
34426,1
34435,0
34436,1
34442,1
34458,0
34471,1
34481,0
34486,1
34492,1
34516,0
34543,0
34550,0
34570,1
34573,1
34597,1
34604,1
34623,0
34627,0
34637,1
34638,1
34658,1
34717,1
34718,1
34798,1
34850,1
34856,1
34866,0
34915,1
34949,1
34958,1
34959,1
34977,0
34990,1
34992,1
35032,1
35056,0
35069,1
35072,1
35092,1
35097,1
35103,1
35110,1
35111,1
35114,1
35142,1
35145,1
35150,1
35216,1
35223,1
35229,1
35231,1
35244,1
35278,1
35313,1
35365,3
35367,1
35386,1
35393,1
35397,1
35403,1
35412,1
35414,1
35423,2
35447,1
35451,0
35454,1
35508,0
35538,1
35539,1
35544,1
35550,1
35560,1
35563,1
35598,1
35604,1
35616,1
35636,1
35661,1
35690,1
35695,1
35706,0
35710,1
35741,1
35760,1
35770,1
35777,1
35790,0
35811,1
35829,1
35833,1
35848,0
35849,0
35861,1
35880,0
35882,1
35893,1
35900,0
35965,0
35968,1
35990,1
36008,1
36009,3
36022,1
36027,1
36029,1
36052,1
36075,0
36080,1
36104,0
36117,0
36120,0
36147,1
36150,0
36191,1
36203,1
36205,1
36219,1
36231,1
36281,1
36283,0
36310,1
36328,0
36339,1
36345,1
36349,1
36374,1
36381,1
36396,1
36404,1
36451,1
36475,1
36508,1
36563,1
36574,1
36585,1
36597,1
36598,3
36623,0
36628,0
36632,0
36715,1
36716,0
36717,1
36718,1
36757,1
36760,0
36783,1
36815,1
36817,1
36821,1
36824,1
36830,1
36860,1
36867,1
36913,1
36923,1
36928,1
36932,1
36943,1
36950,0
36968,1
36969,1
36988,1
37002,-1
37014,1
37025,1
37031,1
37052,1
37056,1
37060,1
37100,1
37204,1
37217,1
37224,3
37240,0
37259,1
37271,1
37276,1
37308,1
37323,1
37342,1
37358,0
37368,1
37392,1
37403,0
37408,1
37422,1
37442,1
37443,1
37482,1
37493,1
37507,3
37522,1
37524,0
37538,1
37542,1
37575,1
37595,1
37632,1
37638,1
37693,0
37700,1
37742,3
37761,1
37765,1
37774,3
37830,1
37837,0
37852,1
37855,1
37860,1
37862,0
37865,1
37919,1
37940,1
37946,1
37954,1
37956,1
37964,1
38064,3
38073,1
38077,0
38082,1
38095,1
38098,0
38128,1
38196,1
38202,1
38233,0
38242,1
38252,1
38260,1
38271,1
38287,0
38298,1
38316,1
38364,1
38400,1
38404,0
38419,1
38456,1
38463,1
38467,1
38470,1
38491,1
38493,1
38534,1
38583,1
38588,1
38609,1
38615,1
38624,1
38644,1
38651,1
38664,1
38675,1
38678,1
38743,3
38747,1
38764,0
38774,1
38778,2
38806,1
38851,1
38857,1
38870,1
38876,3
38896,0
38898,1
38902,0
38941,1
38954,1
39008,0
39035,1
39060,1
39078,1
39090,1
39092,-1
39095,1
39096,1
39110,1
39118,0
39136,1
39142,1
39144,1
39284,1
39295,3
39326,0
39338,2
39359,1
39367,1
39369,0
39396,0
39406,1
39420,-1
39425,1
39464,1
39474,1
39475,1
39484,1
39497,1
39539,1
39543,0
39564,1
39575,1
39577,0
39590,1
39599,1
39626,0
39631,1
39634,3
39636,1
39687,3
39689,1
39784,1
39828,1
39843,1
39849,0
39853,1
39866,-1
39893,1
39910,1
39912,1
39957,1
40013,1
40019,1
40025,1
40062,1
40065,0
40066,1
40090,0
40095,1
40096,2
40100,1
40105,0
40115,1
40140,1
40203,0
40224,1
40230,1
40232,1
40239,0
40250,1
40260,1
40273,1
40334,1
40341,1
40358,1
40426,0
40429,1
40436,1
40438,0
40467,1
40511,1
40518,0
40559,1
40560,0
40568,1
40580,1
40587,1
40605,1
40652,1
40704,1
40716,0
40725,1
40737,0
40738,1
40748,1
40764,1
40784,0
40794,1
40820,1
40828,1
40837,1
40861,1
40864,1
40903,1
40947,1
40951,1
41001,1
41009,0
41014,1
41046,1
41064,1
41069,1
41073,1
41076,0
41168,1
41172,1
41241,1
41264,0
41268,1
41269,1
41275,1
41283,1
41337,1
41359,1
41377,1
41381,1
41442,1
41454,1
41469,1
41476,1
41482,1
41515,0
41531,1
41543,1
41566,2
41619,1
41627,1
41633,1
41651,0
41653,1
41662,0
41673,1
41679,1
41711,1
41715,1
41717,1
41723,3
41750,1
41754,1
41761,1
41794,1
41815,0
41832,1
41834,1
41839,1
41856,1
41861,1
41900,1
41930,1
41950,-1
41951,1
41953,1
41988,1
42030,1
42085,1
42086,3
42119,1
42120,1
42127,1
42143,1
42153,1
42160,0
42164,1
42174,0
42193,1
42199,1
42252,1
42261,0
42286,0
42287,1
42294,1
42315,0
42345,1
42350,1
42443,1
42455,0
42463,0
42466,1
42482,1
42483,-1
42497,1
42499,1
42528,1
42562,1
42579,1
42586,0
42587,1
42598,1
42609,2
42651,3
42680,0
42734,1
42744,1
