,cluster
1039,18884
1040,18895
1041,18904
1042,18937
1043,18993
1044,19026
1045,19067
1046,19087
1047,19107
1048,19140
1049,19164
1050,19176
1051,19195
1052,19208
1053,19215
1054,19220
1055,19242
1056,19248
1057,19250
1058,19263
1059,19279
1060,19291
1061,19298
1062,19303
1063,19373
1064,19405
1065,19420
1066,19505
1067,19513
1068,19571
1069,19575
1070,19597
1071,19602
1072,19607
1073,19609
1074,19646
1075,19690
1076,19713
1077,19715
1078,19726
1079,19751
1080,19785
1081,19788
1082,19791
1083,19793
1084,19794
1085,19817
1086,19818
1087,19829
1088,19911
1089,19915
1090,19964
1091,19967
1092,19991
1093,20047
1094,20050
1095,20051
1096,20063
1097,20075
1098,20080
1099,20102
1100,20110
1101,20117
1102,20125
1103,20157
1104,20162
1105,20185
1106,20201
1107,20204
1108,20208
1109,20210
1110,20228
1111,20241
1112,20248
1113,20258
1114,20270
1115,20284
1116,20294
1117,20303
1118,20307
1119,20321
1120,20358
1121,20391
1122,20402
1123,20416
1124,20431
1125,20434
1126,20435
1127,20442
1128,20446
1129,20450
1130,20468
1131,20485
1132,20513
1133,20522
1134,20527
1135,20540
1136,20542
1137,20554
1138,20557
1139,20607
1140,20659
1141,20755
1142,20766
1143,20786
1144,20807
1145,20833
1146,20837
1147,20844
1148,20861
1149,20895
1150,20912
1151,20923
1152,20976
1153,20992
1154,20996
1155,20998
1156,21005
1157,21035
1158,21044
1159,21047
1160,21063
1161,21066
1162,21095
1163,21096
1164,21099
1165,21111
1166,21126
1167,21140
1168,21158
1169,21192
1170,21202
1171,21223
1172,21226
1173,21231
1174,21235
1175,21261
1176,21290
1177,21304
1178,21343
1179,21346
1180,21354
1181,21358
1182,21400
1183,21422
1184,21431
1185,21447
1186,21489
1187,21503
1188,21505
1189,21507
1190,21564
1191,21584
1192,21588
1193,21596
1194,21636
1195,21654
1196,21662
1197,21678
1198,21684
1199,21730
1200,21801
1201,21803
1202,21816
1203,21842
1204,21856
1205,21870
1206,21873
1207,21892
1208,21905
1209,21917
1210,21924
1211,21930
1212,21932
1213,21962
1214,21964
1215,21978
1216,22016
1217,22036
1218,22042
1219,22081
1220,22087
1221,22162
1222,22165
1223,22174
1224,22196
1225,22231
1226,22233
1227,22235
1228,22236
1229,22249
1230,22297
1231,22321
1232,22324
1233,22326
1234,22329
1235,22341
1236,22347
1237,22393
1238,22407
1239,22423
1240,22440
1241,22449
1242,22466
1243,22472
1244,22540
1245,22551
1246,22568
1247,22571
1248,22585
1249,22592
1250,22625
1251,22683
1252,22691
1253,22705
1254,22710
1255,22763
1256,22773
1257,22779
1258,22784
1259,22801
1260,22805
1261,22815
1262,22843
1263,22848
1264,22870
1265,22875
1266,22877
1267,22886
1268,22894
1269,22901
1270,22919
1271,22959
1272,22966
1273,22986
1274,23026
1275,23030
1276,23036
1277,23053
1278,23082
1279,23088
1280,23093
1281,23105
1282,23115
1283,23151
1284,23165
1285,23183
1286,23185
1287,23186
1288,23207
1289,23229
1290,23257
1291,23260
1292,23282
1293,23298
1294,23309
1295,23320
1296,23321
1297,23378
1298,23417
1299,23438
1300,23455
1301,23472
1302,23510
1303,23531
1304,23543
1305,23545
1306,23547
1307,23550
1308,23567
1309,23574
1310,23583
1311,23602
1312,23612
1313,23641
1314,23671
1315,23681
1316,23682
1317,23694
1318,23700
1319,23707
1320,23718
1321,23721
1322,23743
1323,23745
1324,23763
1325,23767
1326,23827
1327,23833
1328,23935
1329,23961
1330,23973
1331,23990
1332,24017
1333,24040
1334,24056
1335,24058
1336,24063
1337,24074
1338,24089
1339,24166
1340,24178
1341,24179
1342,24209
1343,24218
1344,24270
1345,24275
1346,24281
1347,24289
1348,24295
1349,24298
1350,24300
1351,24327
1352,24339
1353,24345
1354,24395
1355,24400
1356,24401
1357,24406
1358,24435
1359,24453
1360,24461
1361,24483
1362,24519
1363,24562
1364,24581
1365,24582
1366,24595
1367,24598
1368,24633
1369,24650
1370,24663
1371,24672
1372,24686
1373,24708
1374,24714
1375,24748
1376,24769
1377,24798
1378,24802
1379,24812
1380,24813
1381,24826
1382,24828
1383,24873
1384,24890
1385,24916
1386,24991
1387,24993
1388,25022
1389,25027
1390,25041
1391,25042
1392,25089
1393,25097
1394,25124
1395,25139
1396,25140
1397,25145
1398,25168
1399,25179
1400,25185
1401,25188
1402,25194
1403,25231
1404,25271
1405,25294
1406,25297
1407,25301
1408,25311
1409,25334
1410,25361
1411,25382
1412,25399
1413,25421
1414,25452
1415,25481
1416,25522
1417,25549
1418,25561
1419,25593
1420,25594
1421,25603
1422,25612
1423,25614
1424,25617
1425,25682
1426,25696
1427,25732
1428,25747
1429,25763
1430,25779
1431,25782
1432,25797
1433,25810
1434,25829
1435,25839
1436,25878
1437,25880
1438,25883
1439,25900
1440,25919
1441,25934
1442,25960
1443,25963
1444,25979
1445,26007
1446,26019
1447,26038
1448,26075
1449,26082
1450,26106
1451,26181
1452,26203
1453,26226
1454,26228
1455,26231
1456,26271
1457,26280
1458,26282
1459,26299
1460,26303
1461,26322
1462,26355
1463,26361
1464,26364
1465,26375
1466,26385
1467,26422
1468,26430
1469,26449
1470,26471
1471,26473
