,precision-Non-Fatal,recall-Non-Fatal,f1-score-Non-Fatal,precision-Fatal,recall-Fatal,f1-score-Fatal,precision-macro avg,recall-macro avg,f1-score-macro avg,precision-weighted avg,recall-weighted avg,f1-score-weighted avg,accuracy,auroc,train_time,score_time,params
NearestCentroidClassifier,0.7377361424240069,0.6343778724826606,0.6821641341756001,0.5468067035402813,0.6617197292554525,0.5987999500924424,0.642271422982144,0.6480488008690566,0.6404820421340212,0.6613643668705167,0.6453146151917774,0.6488184605423369,0.6453146151917774,,0.030996322631835938,0.024638891220092773,{'metric': 'euclidean'}
