,precision-Non-Fatal,recall-Non-Fatal,f1-score-Non-Fatal,precision-Fatal,recall-Fatal,f1-score-Fatal,precision-macro avg,recall-macro avg,f1-score-macro avg,precision-weighted avg,recall-weighted avg,f1-score-weighted avg,accuracy,auroc,train_time,score_time,params
AdaBoostClassifier,1.0,0.9998997242416646,0.9999498596068994,0.9997870905929527,1.0,0.9998935339626659,0.9998935452964763,0.9999498621208323,0.9999216967847826,0.9999318404437727,0.9999318259288718,0.9999318278488459,0.9999318259288718,1.0,444.21225905418396,3.954679489135742,"{'algorithm': 'SAMME', 'estimator': DecisionTreeClassifier(class_weight='balanced', min_samples_split=0.01), 'learning_rate': 0.8, 'n_estimators': 200, 'random_state': 42}"
