,precision-Non-Fatal,recall-Non-Fatal,f1-score-Non-Fatal,precision-Fatal,recall-Fatal,f1-score-Fatal,precision-macro avg,recall-macro avg,f1-score-macro avg,precision-weighted avg,recall-weighted avg,f1-score-weighted avg,accuracy,auroc,train_time,score_time,params
RandomForestClassifier,0.8475903253510156,0.7092504387064427,0.7722739845683505,0.5414722859176089,0.7291570541259982,0.6214532034605844,0.6945313056343123,0.7192037464162204,0.6968635940144674,0.749591509750104,0.7156232246335643,0.723991113216103,0.7156232246335643,0.8032452595717786,1.416003942489624,0.1709880828857422,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_features': 'sqrt', 'max_samples': None, 'min_samples_leaf': 1, 'min_samples_split': 0.01, 'n_estimators': 200, 'n_jobs': -1, 'random_state': 42}"
