,precision-Non-Fatal,recall-Non-Fatal,f1-score-Non-Fatal,precision-Fatal,recall-Fatal,f1-score-Fatal,precision-macro avg,recall-macro avg,f1-score-macro avg,precision-weighted avg,recall-weighted avg,f1-score-weighted avg,accuracy,auroc,train_time,score_time,params
BernoulliNB,0.6473607376104494,0.70405281189939,0.6745176527099511,0.6756479531092591,0.6164786496197877,0.6447085554487458,0.6615043453598543,0.6602657307595888,0.6596131040793485,0.6615043453598543,0.6602657307595888,0.6596131040793486,0.6602657307595888,0.7377693899023408,0.2629117965698242,0.17649197578430176,"{'alpha': 1.0, 'binarize': 0.0, 'class_prior': None, 'fit_prior': True, 'force_alpha': 'warn'}"
