,precision-Non-Fatal,recall-Non-Fatal,f1-score-Non-Fatal,precision-Fatal,recall-Fatal,f1-score-Fatal,precision-macro avg,recall-macro avg,f1-score-macro avg,precision-weighted avg,recall-weighted avg,f1-score-weighted avg,accuracy,auroc,train_time,score_time,params
NeuralNetworkClassifier,0.7901697679590778,0.8906659981616111,0.8374135763670648,0.6818867007050814,0.49771073646850045,0.5754205990972507,0.7360282343320796,0.6941883673150557,0.7064170877321578,0.7555046683126586,0.7648676286785593,0.7535406967559182,0.7648676286785593,0.8150301889794689,45.01922583580017,0.34107112884521484,"{'batch_size': 2048, 'epochs': 100, 'model__dropout': 0.325, 'model__final_activation_fun': 'sigmoid', 'model__hidden_layer_sizes': (256, 256, 256), 'model__output_bias': 0}"
