,precision-Non-Fatal,recall-Non-Fatal,f1-score-Non-Fatal,precision-Fatal,recall-Fatal,f1-score-Fatal,precision-macro avg,recall-macro avg,f1-score-macro avg,precision-weighted avg,recall-weighted avg,f1-score-weighted avg,accuracy,auroc,train_time,score_time,params
RipperClassifier,0.7323375825526033,0.9562797693657559,0.8294592185087738,0.735169062563272,0.2577462289263531,0.38167818568838197,0.7337533225579376,0.6070129991460544,0.6055687020985778,0.7332440357886059,0.7326553800704465,0.6861092514628183,0.7326553800704465,0.6094203282629717,702.6222200393677,0.961313009262085,"{'k': 2, 'prune_size': 0.5}"
