,precision-Non-Fatal,recall-Non-Fatal,f1-score-Non-Fatal,precision-Fatal,recall-Fatal,f1-score-Fatal,precision-macro avg,recall-macro avg,f1-score-macro avg,precision-weighted avg,recall-weighted avg,f1-score-weighted avg,accuracy,auroc,train_time,score_time,params
MultinomialNB,0.5917832702878059,0.8079185747234015,0.6831636294260216,0.69740133224507,0.4426914463348598,0.5415938250779533,0.6445923012664379,0.6253050105291307,0.6123787272519874,0.6445923012664379,0.6253050105291306,0.6123787272519874,0.6253050105291306,0.6960308929333184,0.03963303565979004,0.01401209831237793,"{'alpha': 1.0, 'class_prior': None, 'fit_prior': True, 'force_alpha': 'warn'}"
