,precision-Non-Fatal,recall-Non-Fatal,f1-score-Non-Fatal,precision-Fatal,recall-Fatal,f1-score-Fatal,precision-macro avg,recall-macro avg,f1-score-macro avg,precision-weighted avg,recall-weighted avg,f1-score-weighted avg,accuracy,auroc,train_time,score_time,params
SupportVectorMachineClassifier,0.8313054042254323,0.7319127600902482,0.7784492872124853,0.6590213417226426,0.7772123339182753,0.7132537327167736,0.7451633729740375,0.7545625470042617,0.7458515099646295,0.7623917792243164,0.750032589621459,0.7523710654142005,0.750032589621459,,15547.17394566536,310.77600145339966,"{'C': 3.5, 'class_weight': 'balanced', 'degree': 4, 'gamma': 'scale', 'kernel': 'poly', 'probability': True}"
