,precision-Non-Fatal,recall-Non-Fatal,f1-score-Non-Fatal,precision-Fatal,recall-Fatal,f1-score-Fatal,precision-macro avg,recall-macro avg,f1-score-macro avg,precision-weighted avg,recall-weighted avg,f1-score-weighted avg,accuracy,auroc,train_time,score_time,params
SupportVectorMachineClassifier,0.8634983774730451,0.6893122754240829,0.766635687732342,0.5380792645049074,0.7685891748003549,0.6330020461853259,0.7007888209889763,0.7289507251122189,0.6998188669588339,0.7593206305365916,0.7146915123281445,0.7238550054168418,0.7146915123281445,0.8107110036184244,11053.76968050003,267.7359983921051,"{'C': 3.5, 'class_weight': 'balanced', 'degree': 4, 'gamma': 'scale', 'kernel': 'poly', 'probability': True}"
